,_id,CATEGORY,DASH_CATEGORY
976,5f2bca2dba0be61b0c1ce1c9,Douglas County School District,D1
979,5f2bca2dba0be61b0c1ce242,Douglas County School District,D1
986,5f2bca2dba0be61b0c1ce2fb,NULL,D1
996,5f2bca2dba0be61b0c1ce3a7,Douglas County School District,D1
1000,5f2bca2eba0be61b0c1ce442,NULL,D1
1033,5f2bca30ba0be61b0c1cec0a,NULL,D1
1034,5f2bca30ba0be61b0c1cec2a,Hillsborough County,D1
1035,5f2bca30ba0be61b0c1cec4d,Hillsborough County,D1
1036,5f2bca30ba0be61b0c1cec52,Hillsborough County,D1
1037,5f2bca30ba0be61b0c1cec60,Hillsborough County,D1
1038,5f2bca30ba0be61b0c1cec66,Sarasota County,D1
1039,5f2bca30ba0be61b0c1cec7e,NULL,D1
1040,5f2bca30ba0be61b0c1cec87,Broward County Public Schools,D1
1042,5f2bca30ba0be61b0c1cec8b,Pinellas County Schools,D1
1043,5f2bca30ba0be61b0c1cec91,NULL,D1
1044,5f2bca30ba0be61b0c1cec92,Hillsborough County,D1
1045,5f2bca30ba0be61b0c1cec94,Broward County Public Schools,D1
1047,5f2bca30ba0be61b0c1ceca6,Hillsborough County,D1
1049,5f2bca30ba0be61b0c1ceca9,Sarasota County,D1
1050,5f2bca30ba0be61b0c1cecb7,Broward County Public Schools,D1
1051,5f2bca30ba0be61b0c1cecb8,Broward County Public Schools,D1
1052,5f2bca30ba0be61b0c1cecba,Broward County Public Schools,D1
1057,5f2bca30ba0be61b0c1cecd4,Broward County Public Schools,D1
1059,5f2bca30ba0be61b0c1cecde,Hillsborough County,D1
1060,5f2bca30ba0be61b0c1cece1,NULL,D1
1064,5f2bca30ba0be61b0c1cecf2,Hillsborough County,D1
1065,5f2bca30ba0be61b0c1cecf6,Sarasota County,D1
1069,5f2bca30ba0be61b0c1ced0a,Pinellas County Schools,D1
1070,5f2bca30ba0be61b0c1ced0f,NULL,D1
1071,5f2bca30ba0be61b0c1ced14,Hillsborough County,D1
1072,5f2bca30ba0be61b0c1ced18,NULL,D1
1073,5f2bca30ba0be61b0c1ced24,Hillsborough County,D1
1074,5f2bca30ba0be61b0c1ced27,Broward County Public Schools,D1
1075,5f2bca30ba0be61b0c1ced28,School District of Palm Beach County,D1
